1.827284105131414260e-01,6.092715465565907747e-08,3.134055469525305782e+00,3.445052176723649162e-01,3.053010033693678293e-01,1.255993689911648614e+00,0.000000000000000000e+00,1.499999999999999944e-01,-4.041205407768314473e+01,1.200728284726404471e+00,1.912690759500587645e-01,1.474557437295420832e-02,1.834960206928817547e-02,-1.121107008697242724e-01,1.413519431759285849e-01,1.349722955721927298e-01,2.678802926645265092e-01,7.924779164454290314e-02,7.487062665054927679e-02,3.525571194410545561e-02,-8.025015528144489874e-02,7.560047781016755036e-03,1.337006201478559272e-03,2.268168733662974390e-02,2.285784274062971008e-03,2.920031476763009295e-03,5.046847416739574195e-04,2.590038288061551064e-02,8.048898650480061385e-04,2.225899673688185899e-03,5.886749966851878221e-03,1.047933063175210955e-01,1.286685760478224749e-03,2.833710338405588322e-02
1.852315394242803614e-01,1.021727043797719496e-02,5.178643503825429706e-01,3.968885400941233876e-01,3.074188361076400366e-01,2.471268500147572933e+00,7.938181726064964111e-03,7.650000000000000133e-01,-2.354662962156488959e+01,8.336337006510979863e-01,-2.719371909848591340e-01,-4.778852517190979032e-01,1.727631243844962305e-01,-9.365815204010660144e-01,-2.790638242379202549e-01,6.741255570889667093e-01,-9.719015630077249002e-01,-5.756089646960851347e-01,1.956326962808298542e-01,1.926224435890562803e-01,-4.858875214270432473e-03,6.529621982708147705e-03,5.340242043039337104e-03,9.770064749784573149e-03,1.948386929206527562e-02,1.818066434167666875e-02,1.310892369614844073e-02,8.357541410665261794e-03,3.028444615556715337e-03,5.358165970594149993e-03,3.863576825190552250e-03,3.116888743686299125e-03,1.178385739929442262e-03,5.723955561416657276e-03
1.827284105131414260e-01,1.444070996010484442e-01,2.461282679685455665e+00,2.998343419735696180e-01,2.520185770389541391e-01,1.529607189809107703e+00,1.517067636421817918e-02,1.424999999999999878e-01,-2.189730591020351369e+01,3.116556543221841169e-01,-1.367057307570762603e+00,-1.038558834497735450e+00,2.690919284042645465e-01,-2.134967465599731939e-01,-9.716343661900842532e-01,1.703629517134113702e-01,3.036654285222034622e-01,5.786471809548086043e-01,-3.222104581418523961e-01,-3.381984141760220886e-01,-1.312492730898799365e-01,3.106487031464414631e-03,5.071827491647650649e-04,1.462043154592634810e-03,1.332355198262524798e-03,2.143997201035668064e-03,2.283548681772887539e-03,2.709807763410861277e-04,1.131614018396454252e-03,3.947980923789053305e-03,3.399192753080641023e-04,1.162835645047910621e-01,2.524205461652591354e-02,3.177790191216876142e-02
1.652065081351689613e-01,1.431299519595639613e-01,3.304242786456084158e+00,3.304323446497463013e-01,2.616466826364662879e-01,1.834573226809341984e+00,1.622089056636372845e-02,2.874999999999999778e-01,-2.331526317484260247e+01,-9.862952659874195671e-01,-1.656867491724030472e+00,5.673409912770125407e-01,7.247500783071775254e-01,-3.013604493766912640e-01,-1.219276455573474083e+00,1.986372728414043110e-01,-4.714953470919625023e-01,7.281597057319360022e-01,6.000463981098772548e-01,-6.506527080637928284e-01,-2.379130611824777919e-01,9.399863559093257694e-05,9.599239572687953779e-04,8.526866092118475958e-04,1.137523057534325704e-03,6.102472444603714366e-03,3.116631464180961812e-03,2.738982531111499989e-04,1.007288202711399813e-03,6.512918477964364837e-04,3.586471652747242906e-03,1.439635340312208668e-02,2.077498796908815518e-03,3.852086087514754349e-03
1.439299123904881073e-01,1.465253808724159001e-01,3.252764399404080020e+00,3.048725513749132032e-01,2.494403099515977162e-01,1.083695539929791174e+00,3.687761788991691329e-03,2.399999999999999911e-01,-2.263925882749235896e+01,-3.521532342552670669e-01,-1.442633626101825106e+00,5.422484343776234894e-01,1.670952285514324398e-01,-3.902973991379855567e-01,-3.197545362463692920e-01,3.322754283973545775e-01,-3.868215672838891672e-01,5.927703531001855541e-01,5.516448979715514733e-01,-5.738856835667265344e-01,-1.076666225640555141e-01,1.771808877279873733e-04,6.636913555158410489e-04,5.076470260825602246e-04,8.418836703107264972e-04,9.915647378745900617e-03,6.804483170646970572e-03,7.519793174514024636e-04,1.101793431394929978e-03,3.392075204234887070e-04,1.592064784257364585e-03,3.075658981259587685e-03,3.490963976524389919e-04,2.932776275524182682e-03
1.226533166458072532e-01,7.921376039437108552e-02,3.318051847066581850e+00,2.721632241212010861e-01,2.321409655075974132e-01,1.772056038444663750e+00,5.829713705700284056e-03,2.874999999999999778e-01,-2.246810369284222375e+01,2.306733520370677082e-01,-1.366113026460772817e+00,6.967149578703824009e-02,-2.936608996017723294e-01,1.899399271077436280e-01,-2.426134322827184497e-01,-1.262056433704833794e-02,-1.770094738554119640e-01,9.244320728923400843e-01,4.031878858261319087e-01,-6.866087580461821549e-01,-2.075459164159293157e-01,5.852826501431271713e-04,8.354536049006652549e-04,9.707570167910288973e-04,2.747975889737846382e-04,6.309435666466793602e-03,7.088685561208929106e-03,1.303327065416525019e-03,2.168750070377648258e-03,1.511508764932288683e-03,1.284091298463008526e-02,2.790810514057771169e-02,1.294970779066226783e-03,7.716407953708950135e-03
8.260325406758448064e-02,3.626310761841816666e-02,2.306633018621220277e+00,1.917312930418166028e-01,1.944646133405567023e-01,6.924292187030008927e-01,1.647247374696938702e-02,1.375000000000000111e-01,-2.388149001504378077e+01,8.955529590545862062e-01,-2.110538442360405220e+00,-8.701588135558915305e-01,-8.202199788231718802e-01,1.152746000698207512e-01,-8.962036103502567519e-01,-4.634041303255578836e-01,-2.012068344521603935e-01,1.118472854987891729e+00,8.937869503686480810e-01,-2.956245752110674974e-01,1.695439614530285799e-01,9.966560575997403595e-04,1.491466855971151917e-03,4.600244603499552168e-04,5.355606130233504271e-04,3.545435926790320696e-03,2.830724652335418062e-03,6.938025778658332698e-03,5.532149255521551928e-03,1.390624343711373452e-02,4.908782614706170416e-02,1.154335245888382655e-02,1.225079723639348975e-03,1.303502559365889331e-02
1.151439299123904886e-01,9.046343494466715495e-04,2.905814376657935405e+00,1.858011767052615282e-01,2.005188781639915541e-01,8.128784676019130684e-01,1.395545881425874248e-02,2.349999999999999867e-01,-2.798938913410502138e+01,2.043503342864031680e+00,-5.108329198458311238e-01,-4.091810499796227907e-01,-9.159887028275337517e-01,2.084379682324993543e-01,-8.739418398454812387e-01,-1.862594472394042133e-01,-3.340367568693198772e-03,5.416084445712510131e-01,3.693096282452051349e-01,-7.951834895751953569e-01,-1.374580442983568962e-01,5.139018226343032569e-02,1.102377982801387366e-02,6.619271098537651485e-03,4.941769654349967809e-03,1.778617862726147511e-02,1.391001194228877642e-02,1.520064719933129915e-02,1.059939254703079053e-04,9.044083084180476462e-03,1.385762452083329557e-02,5.402609008028497195e-03,3.227836195895238819e-02,1.344590888409809629e-02
1.464330413016270427e-01,4.540226170058447836e-05,3.086670130125483080e+00,2.296160493149782822e-01,2.306882227522068785e-01,1.666917901864722440e+00,9.353713728781912901e-03,2.399999999999999911e-01,-3.120343473832592096e+01,1.507280167016979755e+00,-5.887104187260373545e-01,2.208827643223434667e-01,-2.709719225385303631e-01,1.356123136053708489e-01,-1.566879250404444313e-01,2.070444366688218296e-01,-2.068073609659742268e-02,4.570496122100231595e-01,5.168933172083393091e-01,-6.167457208303224192e-01,-8.342708548766644694e-02,1.377707010047434129e-02,9.785003092013563886e-03,5.935900765026227988e-02,2.846696145140277523e-03,6.389207506949337589e-03,6.079719139046620494e-03,3.409350853209410642e-02,4.078314394206079656e-03,3.658508054530034987e-03,3.951803627570272051e-03,1.936874066001260594e-02,3.060525685897346436e-03,1.627550071556373157e-02
1.289111389236545779e-01,1.236717731819147014e-05,2.910865561513965361e+00,2.265803988051394990e-01,2.299676178811975169e-01,1.555863273526190360e+00,3.529304834305853171e-03,2.399999999999999911e-01,-3.311687796368325110e+01,1.321015871340849079e+00,-5.388840676339734514e-01,3.773879915862765055e-01,6.895486423486170413e-02,3.429599955200491324e-01,-1.362232420523781518e-01,-3.293852354463967513e-01,-2.938642817317896339e-01,2.681641584553182134e-01,5.001261010757613867e-01,-6.095434135476636150e-01,-2.932684428779768204e-01,3.342178970612803574e-03,3.306832986904884204e-03,4.224034413007983491e-02,4.703533621965076857e-03,1.072975277251195757e-02,9.607658904796555210e-03,4.563278234361216323e-02,6.076958558066844832e-03,2.988336041062386421e-03,1.808633043120234235e-02,2.735730327645483767e-02,1.580245852181567587e-03,1.491926021539827923e-02
