9.511889862327910228e-02,2.769199385709477778e-03,2.949215182350441111e+00,1.798748541282893243e-01,1.876871423872962241e-01,8.195980183562319166e-01,0.000000000000000000e+00,1.150000000000000050e-01,-2.554988565814886314e+01,1.942367173469335961e+00,-1.030477179668777499e+00,-1.966881357015682341e-01,-4.574257051056931367e-01,-8.653925736851361683e-02,-5.426450069985897517e-01,-2.006736992735214942e-01,-6.630823244869667177e-02,5.155179553217907884e-01,2.127521266336651617e-01,2.441356546262450355e-01,1.428929849671285723e-01,5.381870795543086672e-03,3.396713230312551138e-03,3.086351495317813873e-03,5.957083376536770683e-03,6.328815432673961551e-03,2.345250184513252446e-03,2.956088867422906885e-02,5.621566282379994103e-03,6.171089848351358348e-02,4.022314775866389636e-02,5.826220207371142837e-03,1.038665273338292699e-02,1.805019519200240855e-02
3.354192740926157934e-01,4.136359789553239563e-04,2.865410685849711037e+00,3.877213899680184150e-01,2.997008231076117024e-01,2.250488667039764579e+00,6.567939752566082437e-03,5.775000000000000133e-01,-2.847733740614033948e+01,9.798450675256490383e-01,4.762271277473995590e-01,-5.764087530722181718e-01,-1.346040690800210660e-01,-9.221682650832662143e-01,-7.501157873950823340e-01,2.186298654090826354e-01,-2.971076217409119868e-01,5.820226459213395653e-01,1.830597027259863729e-01,4.483856637369622034e-01,2.586999153679244226e-02,3.879240901723658794e-03,1.927174660637550122e-03,3.560126891432194383e-03,2.693118593549835571e-03,8.737746718808184210e-03,1.204491820536950780e-02,1.207696596614024100e-02,1.953348904802434949e-03,3.967388425055067697e-02,2.150910246862934583e-02,7.171955285229146548e-03,2.820279208438753425e-03,1.058521587409901217e-02
4.468085106382978511e-01,5.111370976854368291e-04,3.300921770769201125e+00,4.787291958240156298e-01,2.806024353930643422e-01,2.748501380113529180e+00,4.126323431039838688e-03,8.349999999999999645e-01,-2.863712950666273471e+01,2.199552032386935529e-01,5.763224022846120675e-01,-3.610913409897023030e-01,6.928114604866847381e-01,-5.068836787260972976e-01,-3.457650823226067205e-01,-1.334948355317163403e-02,-3.843312765614105841e-01,-7.944780166993779813e-02,-9.376469823252085722e-02,2.233468943937804430e-01,-2.057682972744529770e-01,8.226625904358528599e-03,2.109078448990082868e-03,7.675456388199370858e-03,1.679242916038716296e-03,4.996193791825963640e-03,1.580334556633332388e-03,7.383297068441882841e-03,2.391967262557797170e-03,1.236422837299690387e-02,6.625912234246026516e-03,2.852317425721631172e-03,8.019498085731987819e-04,3.416845131133509818e-03
4.392991239048811281e-01,8.015291490929732539e-04,3.259484742561640225e+00,4.640583260619998707e-01,2.804068587292221637e-01,2.659549446244316773e+00,1.743808891596061641e-03,8.299999999999999600e-01,-2.780952393808055945e+01,7.045419191866946207e-01,6.154210196110414532e-01,-7.180085092618591069e-01,4.728651831038069853e-01,-3.757958988004062029e-01,2.623720148998970880e-01,1.693768919059968625e-01,-2.221587405785272265e-02,-1.343476156186430154e-02,2.419626432361870194e-01,3.674493303285759072e-01,-3.484874151656847108e-02,2.945692452400309677e-03,1.718137850480111689e-03,5.073302027274540285e-03,3.758954352677675807e-03,6.606845473207518388e-03,4.933564686880227701e-03,1.101847136835840124e-02,1.553679947225571067e-03,5.222399477579510625e-03,6.251097233418813522e-03,5.347885790329200660e-03,2.246224434084482125e-03,2.510316301787942142e-03
3.103879849812265501e-01,9.278449037966292681e-03,1.847888470217112333e+00,2.529515305353026156e-01,2.778065608065442560e-01,5.098162722434781413e-01,1.662203683358011441e-02,9.500000000000000111e-02,-2.547605019947049598e+01,2.503859140209628631e+00,-2.857801772975093746e-01,-1.290282124938089359e+00,-1.762926098014878928e-01,-8.195739386835874107e-01,-4.086452169687036506e-01,-2.447776941030279929e-01,5.016892664417095249e-01,5.892395020963729912e-01,1.606092367163997336e-01,-3.246607574497843984e-01,-1.762188866563895728e-01,2.331451987832116809e-02,2.912912391140693325e-03,3.373706277723048305e-03,2.280520430500475402e-03,1.493152640369376644e-03,4.201244303034467990e-03,2.103830216349058570e-03,2.387317763818619051e-04,4.526762659818676406e-03,5.543441694423100613e-02,6.695743897420421142e-02,5.146017179610980208e-02,2.388647656938142419e-02
9.261576971214018072e-02,4.525847453529682068e-02,3.303328426187190470e+00,2.249218786278483762e-01,2.248828343107444061e-01,3.845374632431038942e-01,5.993186285684459075e-02,8.500000000000000611e-02,-2.593956996109231028e+01,1.324633019179417337e+00,-4.157444279996387881e-01,-1.293386087148354457e+00,4.345488588716673317e-01,-8.871590196959305841e-01,-5.492389684806210370e-01,-9.662034799664721563e-01,-3.301341958139940580e-01,8.374248073210632803e-01,1.569326823531131287e+00,6.393052347285658188e-01,-7.799872544133782393e-01,1.962167770137640467e-04,3.045255143698938620e-05,1.610859707085006344e-04,5.784807543377529920e-04,7.896032694328269832e-05,2.678255616956785401e-04,6.540435888277831757e-04,1.339834982150921606e-03,1.307635858375425231e-01,5.996993605221815314e-04,2.285720763690669605e-04,2.737979792956814337e-04,3.603200910072026225e-02
6.382978723404254817e-02,3.246814101244876322e-02,3.306007457986802400e+00,2.040724681440527488e-01,2.158275304522424831e-01,3.896340095844842977e-01,4.107178956702996729e-03,8.500000000000000611e-02,-2.512462367079559655e+01,1.764503713135722851e+00,-1.058095007383178521e+00,-1.690116350619675467e+00,1.147593201775859301e-01,-8.833425590862120647e-01,-4.630871697732159009e-01,-3.944239546620220693e-01,3.330244140604375624e-02,5.895205127474237861e-01,8.899954346303172725e-01,4.227729062956337436e-01,-4.573250551780813633e-01,6.218102120315711044e-04,4.309917670007727165e-04,5.095807302872596301e-04,1.092177568694176117e-03,3.917165646882388923e-04,6.053514171925691856e-04,6.952374903950135762e-04,5.704957581098100278e-04,1.013755330012672956e-01,5.439158987717540930e-03,1.889563016880082538e-03,9.971344977344478392e-04,2.771839541523746578e-02
1.927409261576971122e-01,4.304375153336399175e-03,2.598017833069415694e+00,2.354043054861570117e-01,2.490416063860890206e-01,7.005199152724064238e-01,4.601819229771098724e-02,1.074999999999999983e-01,-2.611713975078836469e+01,2.324144997511526256e+00,-6.305824238244832625e-01,-1.718603808277524347e+00,7.895871626241671160e-02,-4.748436219464082231e-01,-4.839108969210817457e-02,1.927549769383856554e-02,6.290061194428071545e-01,-5.155255032891885997e-02,-2.797679349967950313e-01,1.002382353081699429e-01,-3.610822284360489243e-01,1.117751566148447312e-01,3.976950798373739271e-02,5.418156236489381390e-03,5.094408035113190923e-03,4.520667330257712585e-03,5.860311260316161848e-03,4.482910340113718979e-03,1.184799263809785700e-03,4.144079104957536751e-03,3.984954476628932256e-03,3.011162504422940003e-03,1.943628116779764353e-02,3.027340641492741458e-02
4.192740926157697001e-01,7.637441874863762619e-04,3.291345117732985770e+00,4.683626791251851440e-01,2.667340000366810182e-01,2.411814070291932399e+00,1.413339139641078303e-02,7.275000000000000355e-01,-2.877255331180648312e+01,3.070709066385712838e-01,1.833426733291358135e-01,-9.706257834098179771e-01,7.876112779070869596e-01,-3.249124977272296322e-01,1.713247917904216766e-01,2.661279785426908795e-01,1.324778754243417511e-01,1.529009141273359462e-01,-7.666442148917466948e-02,7.219933806109169426e-03,-6.133909128320461646e-01,7.674914619027578891e-03,2.320756484766358339e-03,5.229713120661947864e-03,2.951579467234178179e-03,1.123324885638804461e-03,1.842601827195485204e-03,3.894026855764730431e-03,2.576467810411096123e-03,4.453891448298161367e-03,7.507681092013467582e-03,1.678705860067396813e-03,9.145250657527861536e-04,2.207709491831011221e-03
4.255319148936170248e-01,7.774526130854036076e-04,3.251063355104066410e+00,4.626814490484386644e-01,2.564695212363204968e-01,2.600634706128388096e+00,2.087670574402122892e-03,7.199999999999999734e-01,-2.862685632846244488e+01,-3.112130519221103717e-02,-8.743270990513554719e-02,-9.070590591899652111e-01,1.105517401128722765e+00,-2.383144460613916826e-01,-1.717432003121079631e-01,8.789571429000063441e-02,-3.763702621779451141e-01,2.115936582256916221e-01,-7.159162604503843674e-02,3.437475719572896660e-01,2.160452757972534596e-02,5.296406343477119173e-03,4.234419169125511022e-03,2.139859583298322002e-03,1.000927801983004725e-03,2.807394687259577755e-03,3.111934500175527959e-03,3.468244082802723113e-03,1.003706898040115925e-02,1.535567433351520518e-03,4.984379562283531087e-03,9.866889625878626051e-04,1.081726451144290413e-03,2.471661700198267853e-03
